"business_id","name","address","CITY","STATE","postal_code","latitude","longitude","phone_number","Geo_Address"
"PR0300261","ROUND TABLE PIZZA","702 COLORADO AV","PALO ALTO","CA","94303","37.4331051000","-122.1283971000","+16503225914","POINT (-122.1283971 37.4331051)"
"PR0300262","7-ELEVEN FOOD STORE #2234-14315G","708 COLORADO ST","PALO ALTO","CA","94303","37.4330750000","-122.1281880000","+16503286369","POINT (-122.128188 37.433075)"
"PR0300263","KIPP DCP","1250 S KING RD","SAN JOSE","CA","95122","37.3380685000","-121.8413104000","+14082515600","POINT (-121.8413104 37.3380685)"
"PR0300265","WILLOW GLEN HIGH SCHOOL","2001 COTTLE AV","SAN JOSE","CA","95125","37.2907830000","-121.8959100000",,"POINT (-121.89591 37.290783)"
"PR0300266","WILLOW GLEN MIDDLE SCHOOL","2105 COTTLE AV","SAN JOSE","CA","95125","37.2898620000","-121.8953740000",,"POINT (-121.895374 37.289862)"
"PR0300267","COUNTRY LANE SCHOOL","5140 COUNTRY LN","SAN JOSE","CA","95129","37.2983780000","-121.9917670000",,"POINT (-121.991767 37.298378)"
"PR0300268","CHRISTOPHER SCHOOL","565 COYOTE RD","SAN JOSE","CA","95111","37.2794980000","-121.8180040000",,"POINT (-121.818004 37.279498)"
"PR0300273","WILLIAM C OVERFELT HIGH SCHOOL","1835 CUNNINGHAM AV","SAN JOSE","CA","95122","37.3319120000","-121.8292110000","+14082590540","POINT (-121.829211 37.331912)"
"PR0300276","DRY CREEK LIQUORS","1886 CURTNER AV","SAN JOSE","CA","95124","37.2755320000","-121.9232720000","+14083711327","POINT (-121.923272 37.275532)"
"PR0300277","LYNHAVEN ELEMENTARY SCHOOL","881 S CYPRESS AV","SAN JOSE","CA","95117","37.3111620000","-121.9599150000",,"POINT (-121.959915 37.311162)"
"PR0300278","CASTILLEJA SCHOOL","1310 BRYANT ST","PALO ALTO","CA","94301","37.4394340000","-122.1515940000",,"POINT (-122.151594 37.439434)"
"PR0300279","ABRAHAM LINCOLN HIGH SCHOOL","555 DANA AV","SAN JOSE","CA","95126","37.3285700000","-121.9232210000",,"POINT (-121.923221 37.32857)"
"PR0300281","LA ESPUELA MEXICAN FOOD","854 W DANA ST","MOUNTAIN VIEW","CA","94041","37.3928168000","-122.0803531000","+16509691464","POINT (-122.0803531 37.3928168)"
"PR0300282","DARTMOUTH MIDDLE SCHOOL","5575 DARTMOUTH DR","SAN JOSE","CA","95118","37.2397670000","-121.8964840000",,"POINT (-121.896484 37.239767)"
"PR0300283","DAVES AVENUE ELEMENTARY SCHOOL","17770 DAVES AV","MONTE SERENO","CA","95030","37.2406560000","-121.9808550000",,"POINT (-121.980855 37.240656)"
"PR0300286","DEL MAR HIGH SCHOOL-GYM CONCESSIONS","1224 DEL MAR AV","SAN JOSE","CA","95128","37.3039210000","-121.9285004000","+14085583033","POINT (-121.9285004 37.303921)"
"PR0300287","DELMAS MARKET","101 DELMAS AV","SAN JOSE","CA","95110","37.3301370000","-121.8977800000","+14082931303","POINT (-121.89778 37.330137)"
"PR0300288","STARBRITE MARKET","893 DELMAS AV","SAN JOSE","CA","95125","37.3171990000","-121.8932650000","+14082953712","POINT (-121.893265 37.317199)"
"PR0300289","CHEER LITRE LIQUORS","104 DEMPSEY RD","MILPITAS","CA","95035","37.4344430000","-121.8860920000","+14082626250","POINT (-121.886092 37.434443)"
"PR0300290","STRATFORD SCHOOL","5200 DENT AV","SAN JOSE","CA","95118","37.2487460000","-121.8975230000","+14088776300","POINT (-121.897523 37.248746)"
"PR0300291","SAN MARTIN MARKET","13320 DEPOT ST","SAN MARTIN","CA","95046","37.0857840000","-121.6094980000","+14086834063","POINT (-121.609498 37.085784)"
"PR0300292","SPICY WAY","42 DIXON RD","MILPITAS","CA","95035","37.4577951000","-121.9106824000","+14089569051","POINT (-121.9106824 37.4577951)"
"PR0300293","HANMARU KOREAN CUISINE","50 E DIXON RD","MILPITAS","CA","95035","37.4577835000","-121.9105145000","+14087819498","POINT (-121.9105145 37.4577835)"
"PR0300294","EASTERBROOK DISCOVERY SCHOOL","4835 DOYLE RD","SAN JOSE","CA","95129","37.3035110000","-121.9866730000",,"POINT (-121.986673 37.303511)"
"PR0300295","BOOKSIN ELEMENTARY SCHOOL","1590 DRY CREEK RD","SAN JOSE","CA","95125","37.2887340000","-121.9068000000",,"POINT (-121.9068 37.288734)"
"PR0300297","STOCKLMEIR CENTRAL KITCHEN","592 DUNHOLME WY","SUNNYVALE","CA","94087","37.3447200000","-122.0267070000",,"POINT (-122.026707 37.34472)"
"PR0300305","CAROLINE DAVIS SCHOOL","5035 EDENVIEW DR","SAN JOSE","CA","95111","37.2665870000","-121.8120320000",,"POINT (-121.812032 37.266587)"
"PR0300310","SUDAM KOREAN CUISINE","4546 EL CAMINO REAL A5","LOS ALTOS","CA","94022","37.4005910000","-122.1150120000","+16509491200","POINT (-122.115012 37.400591)"
"PR0300313","JACK IN THE BOX #421","4896 EL CAMINO REAL","LOS ALTOS","CA","94022","37.3983578000","-122.1087885000","+14085155966","POINT (-122.1087885 37.3983578)"
"PR0300314","AMBER INDIA RESTAURANT","4926 EL CAMINO REAL","LOS ALTOS","CA","94022","37.3980450000","-122.1076360000","+16509388100","POINT (-122.107636 37.398045)"
"PR0300316","WALGREENS #0689","121 E EL CAMINO REAL","MOUNTAIN VIEW","CA","94040","37.3797430000","-122.0720960000",,"POINT (-122.072096 37.379743)"
"PR0300317","JACK IN THE BOX #453","200 W EL CAMINO REAL","MOUNTAIN VIEW","CA","94040","37.3810619000","-122.0742143000","+16509644266","POINT (-122.0742143 37.3810619)"
"PR0300318","CLYDE'S LIQUOR","239 W EL CAMINO REAL","MOUNTAIN VIEW","CA","94040","37.3828570000","-122.0785660000","+16509619835","POINT (-122.078566 37.382857)"
"PR0300322","BASKIN ROBBINS","703 E EL CAMINO REAL","MOUNTAIN VIEW","CA","94040","37.3771039000","-122.0650859000","+16509647633","POINT (-122.0650859 37.3771039)"
"PR0300324","FOOD & BEVERAGES","820 E EL CAMINO REAL","MOUNTAIN VIEW","CA","94040","37.3764310000","-122.0623010000","+16509682805","POINT (-122.062301 37.376431)"
"PR0300328","GIORGIO'S ITALIAN GRILL & PIZZERIA","939 W EL CAMINO REAL","MOUNTAIN VIEW","CA","94040","37.3863430000","-122.0858050000",,"POINT (-122.085805 37.386343)"
"PR0300329","PASSAGE TO INDIA","1100 W EL CAMINO REAL","MOUNTAIN VIEW","CA","94040","37.3877130000","-122.0870780000",,"POINT (-122.087078 37.387713)"
"PR0300330","BASKIN ROBBINS ICE CREAM","1249 W EL CAMINO REAL","MOUNTAIN VIEW","CA","94040","37.3879791000","-122.0890219000","+16509409831","POINT (-122.0890219 37.3879791)"
"PR0300331","LE PETIT BISTRO","1405 W EL CAMINO REAL","MOUNTAIN VIEW","CA","94040","37.3886990000","-122.0907360000",,"POINT (-122.090736 37.388699)"
"PR0300332","CHICKEN G'S","1414 W EL CAMINO REAL","MOUNTAIN VIEW","CA","94040","37.3890925000","-122.0904304000","+16506055175","POINT (-122.0904304 37.3890925)"
"PR0300334","RATHORE'S KITCHEN","1711 W EL CAMINO REAL # B","MOUNTAIN VIEW","CA","94040","37.3904280000","-122.0940150000",,"POINT (-122.094015 37.390428)"
"PR0300337","FIVE GUYS BURGERS & FRIES","2098 EL CAMINO REAL","MOUNTAIN VIEW","CA","94040","37.3960340000","-122.1013850000","+16509621882","POINT (-122.101385 37.396034)"
"PR0300339","SUNDANCE THE STEAKHOUSE","1921 EL CAMINO REAL","PALO ALTO","CA","94306","37.4285500000","-122.1495520000",,"POINT (-122.149552 37.42855)"
"PR0300341","JACK IN THE BOX #455","2280 EL CAMINO REAL","PALO ALTO","CA","94306","37.4254010000","-122.1472820000",,"POINT (-122.147282 37.425401)"
"PR0300347","SHOW DE CARNES","3398 EL CAMINO REAL","PALO ALTO","CA","94306","37.4195770000","-122.1355513000",,"POINT (-122.1355513 37.419577)"
"PR0300348","DRIFTWOOD - MARKET","3450 EL CAMINO REAL","PALO ALTO","CA","94306","37.4192290000","-122.1351600000","+14154934162","POINT (-122.13516 37.419229)"
"PR0300349","DUMPLING CITY","3487 EL CAMINO REAL","PALO ALTO","CA","94306","37.4194450000","-122.1346300000","+16502726715","POINT (-122.13463 37.419445)"
"PR0300350","HONG KONG RESTAURANT","3691 EL CAMINO REAL","PALO ALTO","CA","94306","37.4185830000","-122.1327760000","+16282339543","POINT (-122.132776 37.418583)"
"PR0300352","ERNIE'S LIQUORS","3870 EL CAMINO REAL","PALO ALTO","CA","94306","37.4170800000","-122.1309060000",,"POINT (-122.130906 37.41708)"
"PR0300353","STARBUCKS COFFEE COMPANY","3885 EL CAMINO REAL","PALO ALTO","CA","94306","37.4175060000","-122.1302140000","+16508570133","POINT (-122.130214 37.417506)"
"PR0300354","SIAM FINE THAI CUISINE","3924 EL CAMINO REAL","PALO ALTO","CA","94306","37.4163110000","-122.1298290000","+14085075575","POINT (-122.129829 37.416311)"
"PR0300355","ZOMBIERUNNER COFFEE","3990 EL CAMINO REAL # C","PALO ALTO","CA","94306","37.4156170000","-122.1288210000","+16503252048","POINT (-122.128821 37.415617)"
"PR0300357","SO GONG DONG TOFU HOUSE","4127 EL CAMINO REAL A","PALO ALTO","CA","94306","37.4136000000","-122.1253940000","+16504248805","POINT (-122.125394 37.4136)"
"PR0300360","HOBEE'S PALO ALTO","4224 EL CAMINO REAL","PALO ALTO","CA","94306","37.4086625000","-122.1220235000","+16508566124","POINT (-122.1220235 37.4086625)"
"PR0300361","ELK'S LODGE #1471","4249 EL CAMINO REAL","PALO ALTO","CA","94306","37.4273120000","-122.1488520000","+16504934249","POINT (-122.148852 37.427312)"
"PR0300363","DINAH'S POOLSIDE RESTAURANT","4261 EL CAMINO REAL","PALO ALTO","CA","94306","37.4073680000","-122.1199090000","+16504932844","POINT (-122.119909 37.407368)"
"PR0300364","JACK IN THE BOX #423","911 EL CAMINO REAL","SANTA CLARA","CA","95050","37.3548228000","-121.9463535000","+14082440255","POINT (-121.9463535 37.3548228)"
"PR0300365","SAVE MAX FOOD & LIQUOR","1191 EL CAMINO REAL","SANTA CLARA","CA","95050","37.3537660000","-121.9494170000","+14082966622","POINT (-121.949417 37.353766)"
"PR0300366","KENTUCKY FRIED CHICKEN #154","1353 EL CAMINO REAL","SANTA CLARA","CA","95050","37.3534840000","-121.9512580000",,"POINT (-121.951258 37.353484)"
"PR0300367","SWARAJ INDIA","1855 EL CAMINO REAL","SANTA CLARA","CA","95050","37.3527041000","-121.9579109000","+15106313200","POINT (-121.9579109 37.3527041)"
"PR0300369","SUBWAY YP","2068 EL CAMINO REAL","SANTA CLARA","CA","95050","37.3522874000","-121.9615194000","+14082437288","POINT (-121.9615194 37.3522874)"
"PR0300381","PAV BHAJI AND MORE","2695 EL CAMINO REAL","SANTA CLARA","CA","95051","37.3527710000","-121.9752580000","+16692819935","POINT (-121.975258 37.352771)"
"PR0300383","GOLDEN WANG DONKATSU","2910 EL CAMINO REAL","SANTA CLARA","CA","95051","37.3518640000","-121.9792780000","+16693446979","POINT (-121.979278 37.351864)"
"PR0300384","MAIWAND MARKET OF SANTA CLARA","2915 EL CAMINO REAL","SANTA CLARA","CA","95051","37.3525080000","-121.9796070000","+14089850988","POINT (-121.979607 37.352508)"
"PR0300385","BIG MUG COFFEE ROASTER","3014 EL CAMINO REAL","SANTA CLARA","CA","95051","37.3522010000","-121.9810990000","+14088167932","POINT (-121.981099 37.352201)"
"PR0300386","SEO RAI","3044 EL CAMINO REAL","SANTA CLARA","CA","95051","37.3522748000","-121.9812822000","+14087867275","POINT (-121.9812822 37.3522748)"
"PR0300387","SULBING CAFE","3050 EL CAMINO REAL","SANTA CLARA","CA","95051","37.3518474000","-121.9818129999","+16509307707","POINT (-121.9818129999 37.3518474)"
"PR0300388","OBOK RESTAURANT","3072 EL CAMINO REAL","SANTA CLARA","CA","95051","37.3522010000","-121.9819190000","+14085570650","POINT (-121.981919 37.352201)"
"PR0300392","CHUNGDAM RESTAURANT","3180 EL CAMINO REAL","SANTA CLARA","CA","95051","37.3520578000","-121.9843445000","+14082461208","POINT (-121.9843445 37.3520578)"
"PR0300393","TONG SOON GARDEN RESTAURANT","3240 EL CAMINO REAL","SANTA CLARA","CA","95051","37.3522686000","-121.9857574000","+14086159988","POINT (-121.9857574 37.3522686)"
"PR0300394","LUCKY'S DISKOUNT LIQUOR","3290 EL CAMINO REAL","SANTA CLARA","CA","95051","37.3522270000","-121.9863210000","+14082064181","POINT (-121.986321 37.352227)"
"PR0300395","SEE'S CANDIES #53","3310 EL CAMINO REAL","SANTA CLARA","CA","95050","37.3522280000","-121.9871320000",,"POINT (-121.987132 37.352228)"
"PR0300396","JACK IN THE BOX #401","3367 EL CAMINO REAL","SANTA CLARA","CA","95051","37.3527670000","-121.9881440000","+14082497940","POINT (-121.988144 37.352767)"
"PR0300397","HANA BOTTLE SHOP","3425 EL CAMINO REAL","SANTA CLARA","CA","95051","37.3526776000","-121.9900021000","+14082484949","POINT (-121.9900021 37.3526776)"
"PR0300400","SHAWARMA FALAFEL SHAQ","3475 E EL CAMINO REAL","SANTA CLARA","CA","95051","37.3529080000","-121.9917070000","+14082169806","POINT (-121.991707 37.352908)"
"PR0300401","DENNY'S RESTAURANT","3715 EL CAMINO REAL","SANTA CLARA","CA","95051","37.3527700000","-121.9983350000","+14082961048","POINT (-121.998335 37.35277)"
"PR0300402","ROOSTER T FEATHERS COMEDY CLUB","157 W EL CAMINO REAL","SUNNYVALE","CA","94087","37.3662241000","-122.0301908000","+14087327781","POINT (-122.0301908 37.3662241)"
"PR0300403","MARIE CALLENDER'S RESTAURANT AND BAKERY","751 E EL CAMINO REAL","SUNNYVALE","CA","94087","37.3582990000","-122.0199770000","+14082453710","POINT (-122.019977 37.358299)"
"PR0300404","LOPEZ TAQUERIA 3","808 W EL CAMINO REAL","SUNNYVALE","CA","94087","37.3697235000","-122.0417982000","+14088248585","POINT (-122.0417982 37.3697235)"
"PR0300408","THE PATIO","948 E EL CAMINO REAL","SUNNYVALE","CA","94087","37.3517880000","-122.0118520000","+14082451250","POINT (-122.011852 37.351788)"
"PR0300411","CHAAT BHAVAN","976 E EL CAMINO REAL","SUNNYVALE","CA","94087","37.3518150000","-122.0093780000","+14084720229","POINT (-122.009378 37.351815)"
"PR0300413","408 LIQUOR","1053 E EL CAMINO REAL","SUNNYVALE","CA","94087","37.3524200000","-122.0045480000","+14083683581","POINT (-122.004548 37.35242)"
"PR0300415","SPORTY'S BIKINI BAR","1053 E EL CAMINO REAL 6","SUNNYVALE","CA","94086","37.3529890000","-122.0043260000","+14086886243","POINT (-122.004326 37.352989)"
"PR0300416","EAT MORE PHO","1066 E EL CAMINO REAL","SUNNYVALE","CA","94087","37.3516580000","-122.0031500000","+14082608410","POINT (-122.00315 37.351658)"
"PR0300417","ASIAN STREET EATERY","1146 W EL CAMINO REAL","SUNNYVALE","CA","94087","37.3729690000","-122.0547720000","+16692968394","POINT (-122.054772 37.372969)"
"PR0300418","PEPPERMINT INDIAN RESTAURANT","1169 W EL CAMINO REAL","SUNNYVALE","CA","94087","37.3738360000","-122.0548370000","+14083737982","POINT (-122.054837 37.373836)"
"PR0300419","CLUB RED","1183 W EL CAMINO REAL","SUNNYVALE","CA","94087","37.3738050000","-122.0553380000","+14087579010","POINT (-122.055338 37.373805)"
"PR0300420","GALAMART","1193 W EL CAMINO REAL","SUNNYVALE","CA","94086","37.3738940000","-122.0556470000","+14087305957","POINT (-122.055647 37.373894)"
"PR0300421","CINELUX ALMADEN CINEMA","2306 ALMADEN RD","SAN JOSE","CA","95125","37.2904770000","-121.8801890000",,"POINT (-121.880189 37.290477)"
"PR0300422","VAHL'S RESTAURANT","1513 EL DORADO ST","ALVISO","CA","95002","37.4257940000","-121.9770110000","+14082620731","POINT (-121.977011 37.425794)"
"PR0300423","7-ELEVEN #14300F","284 S 11TH ST","SAN JOSE","CA","95112","37.3368840000","-121.8765940000","+14082929105","POINT (-121.876594 37.336884)"
"PR0300425","MCDONALD'S RESTAURANT #1528","952 EL MONTE AV","MOUNTAIN VIEW","CA","94040","37.3914560000","-122.0963360000","+14159670328","POINT (-122.096336 37.391456)"
"PR0300429","BAYLANDS CAFE","1875 E EMBARCADERO RD","PALO ALTO","CA","94303","37.4527390000","-122.1148322000","+16508560881","POINT (-122.1148322 37.452739)"
"PR0300430","HE & C TEA POT","544 EMERSON ST","PALO ALTO","CA","94301","37.4439600000","-122.1620650000","+16505210069","POINT (-122.162065 37.44396)"
"PR0300431","PENINSULA FOUNTAIN & GRILL","566 EMERSON ST","PALO ALTO","CA","94301","37.4440231000","-122.1617693000",,"POINT (-122.1617693 37.4440231)"
"PR0300433","BELLARMINE COLLEGE PREP","850 ELM ST","SAN JOSE","CA","95126","37.3415190000","-121.9186430000",,"POINT (-121.918643 37.341519)"
"PR0300438","SANTA TERESA SCHOOL","6200 ENCINAL DR","SAN JOSE","CA","95119","37.2348440000","-121.7958650000","+14082278300","POINT (-121.795865 37.234844)"
"PR0300439","RED HOT WOK","10074 E ESTATES AV","CUPERTINO","CA","95014","37.3222400000","-122.0147610000","+14089962999","POINT (-122.014761 37.32224)"
"PR0300443","THE DONS DELI","620 E EVELYN AV","SUNNYVALE","CA","94086","37.3729050000","-122.0206450000",,"POINT (-122.020645 37.372905)"
"PR0300448","BERTS STADIUM SPORTS BAR","208 S FAIR OAKS AV","SUNNYVALE","CA","94086","37.3736580000","-122.0206540000","+14087491080","POINT (-122.020654 37.373658)"
"PR0300450","CHAVEZ SUPERMARKET","666 N FAIR OAKS AV","SUNNYVALE","CA","94085","37.3901699000","-122.0139058000","+14087363793","POINT (-122.0139058 37.3901699)"
"PR0300451","3 POTRILLOS TAQUERIA","670 N FAIR OAKS AV","SUNNYVALE","CA","94085","37.3645290000","-122.0243530000","+14087358657","POINT (-122.024353 37.364529)"
"PR0300452","FIESTA LIQUOR","672 N FAIR OAKS AV","SUNNYVALE","CA","94085","37.3904296000","-122.0138885999","+14087491922","POINT (-122.0138885999 37.3904296)"
"PR0300453","EL RANCHO FOODS","211 1ST ST","GILROY","CA","95020","37.0141438000","-121.5755193000","+14084275195","POINT (-121.5755193 37.0141438)"
"PR0300454","EL RANCHO FOODS - BAKERY","211 1ST ST","GILROY","CA","95020","37.0141438000","-121.5755193000","+14084275195","POINT (-121.5755193 37.0141438)"
"PR0300455","TAQUERIA Y MARISCOS CHAPALA","303 1ST ST","GILROY","CA","95020","37.0139702000","-121.5762282000","+14088428925","POINT (-121.5762282 37.0139702)"
"PR0300456","7 ELEVEN 14301F","691 1ST ST","GILROY","CA","95020","37.0138797000","-121.5814381000","+14088423201","POINT (-121.5814381 37.0138797)"
"PR0300459","STANDARD LIQUOR","303 1ST ST","LOS ALTOS","CA","94022","37.3770650000","-122.1169210000","+16509411023","POINT (-122.116921 37.377065)"
"PR0300460","DRAEGER'S SUPERMARKET INC","342 1ST ST","LOS ALTOS","CA","94022","37.3764420000","-122.1169740000",,"POINT (-122.116974 37.376442)"
"PR0300461","KATHMANDU CUISINE","376 1ST ST","LOS ALTOS","CA","94022","37.3757611000","-122.1164507000","+19258581615","POINT (-122.1164507 37.3757611)"
"PR0300463","TESKE'S GERMANIA RESTAURANT","255 N 1ST ST","SAN JOSE","CA","95113","37.3319265000","-121.8874546000","+14082920291","POINT (-121.8874546 37.3319265)"
"PR0300464","INTERNATIONAL HOUSE OF PANCAKES","644 N 1ST ST","SAN JOSE","CA","95112","37.3480310000","-121.8989620000",,"POINT (-121.898962 37.348031)"
"PR0300466","HYDE PARK LIQUORS","1330 N 1ST ST","SAN JOSE","CA","95112","37.3607932000","-121.9083528000","+14088324574","POINT (-121.9083528 37.3607932)"
"PR0300467","HOUSE OF GENJI","1335 N 1ST ST","SAN JOSE","CA","95112","37.3608395000","-121.9091225000",,"POINT (-121.9091225 37.3608395)"
"PR0300469","ORIGINAL JOE'S","301 S 1ST ST","SAN JOSE","CA","95113","37.3314258000","-121.8870736000",,"POINT (-121.8870736 37.3314258)"
"PR0300471","THE CONTINENTAL BAR","349 S 1ST ST","SAN JOSE","CA","95113","37.3305400000","-121.8867350000","+14089471975","POINT (-121.886735 37.33054)"
"PR0300472","RESTAURANT LA CEIBA","799 S 1ST ST","SAN JOSE","CA","951132814","37.3239710000","-121.8819270000","+14083525131","POINT (-121.881927 37.323971)"
"PR0300476","WIENERSCHNITZEL #134","935 S 1ST ST","SAN JOSE","CA","95110","37.3218880000","-121.8799140000","+14082977020","POINT (-121.879914 37.321888)"
"PR0300478","TRINE'S RESTAURANT","995 S 1ST ST","SAN JOSE","CA","95110","37.3211076000","-121.8787163000",,"POINT (-121.8787163 37.3211076)"
"PR0300480","BURGER CORNER","1101 S 1ST ST","SAN JOSE","CA","95110","37.3196730000","-121.8778030000","+14082930900","POINT (-121.877803 37.319673)"
"PR0300484","6 TO LATE","2784 MONTEREY RD","SAN JOSE","CA","95111","37.2925703000","-121.8502152000","+14082292555","POINT (-121.8502152 37.2925703)"
"PR0300485","LA CANASTA MARKET","3074 MONTEREY HY","SAN JOSE","CA","95111","37.2881130000","-121.8453860000","+14082275700","POINT (-121.845386 37.288113)"
"PR0300486","TACOMANIA RESTAURANT","5292 MONTEREY HY","SAN JOSE","CA","95111",,,"+14082258353",
"PR0300488","AUGUST BOEGER SCHOOL","1944 FLINT AV","SAN JOSE","CA","95127","37.3471460000","-121.8013400000",,"POINT (-121.80134 37.347146)"
"PR0300490","M TAPAS KOREA","3546 FLORA VISTA AV","SANTA CLARA","CA","95051","37.3532330000","-121.9925555000","+14089905120","POINT (-121.9925555 37.353233)"
"PR0300492","O'CONNOR HOSPITAL","2105 FOREST AV","SAN JOSE","CA","95128","37.3282930000","-121.9374090000","+14089472500","POINT (-121.937409 37.328293)"
"PR0300494","BASKIN ROBBINS","2467 FOREST AV","SAN JOSE","CA","95128","37.3269919000","-121.9491231000","+14082960707","POINT (-121.9491231 37.3269919)"
"PR0300495","CHEVERE LATIN MARKET","198 N 14TH ST","SAN JOSE","CA","95112","37.3453640000","-121.8790990000","+15108605092","POINT (-121.879099 37.345364)"
