geoid,name,total_population,median_household_income,poverty_rate_pct,households_no_vehicle_pct,total_food_businesses,fresh_food_businesses,limited_fresh_food_businesses,restaurant_businesses,fresh_food_share,fresh_food_per_1000_people,food_access_priority_score
060855063024,Block Group 4; Census Tract 5063.02; Santa Clara County; California,1135,186250,,,1,0,1,0,0.0,0.0,1.0
060855024006,Block Group 6; Census Tract 5024; Santa Clara County; California,1348,202543,,,27,1,0,5,0.037037037037037035,0.7418397626112759,0.2696
060855010004,Block Group 4; Census Tract 5010; Santa Clara County; California,1327,75417,,,6,1,0,2,0.16666666666666666,0.7535795026375283,0.2654
060855032221,Block Group 1; Census Tract 5032.22; Santa Clara County; California,2651,125883,,,17,2,1,4,0.11764705882352941,0.7544322897019993,0.2651
060855031121,Block Group 1; Census Tract 5031.12; Santa Clara County; California,1322,35438,,,18,1,1,4,0.05555555555555555,0.75642965204236,0.2644
060855044243,Block Group 3; Census Tract 5044.24; Santa Clara County; California,1315,144097,,,2,1,0,0,0.5,0.7604562737642585,0.26300000000000007
060855092014,Block Group 4; Census Tract 5092.01; Santa Clara County; California,1290,160341,,,2,1,0,1,0.5,0.7751937984496124,0.258
060855069004,Block Group 4; Census Tract 5069; Santa Clara County; California,2573,250001,,,13,2,1,3,0.15384615384615385,0.777302759424796,0.25730000000000003
060855091084,Block Group 4; Census Tract 5091.08; Santa Clara County; California,1286,228194,,,15,1,0,9,0.06666666666666667,0.7776049766718507,0.25720000000000004
060855012004,Block Group 4; Census Tract 5012; Santa Clara County; California,1277,118333,,,1,1,0,0,1.0,0.7830853563038371,0.2554
060855120471,Block Group 1; Census Tract 5120.47; Santa Clara County; California,2527,181667,,,11,2,0,2,0.18181818181818182,0.7914523149980214,0.25270000000000004
060855123143,Block Group 3; Census Tract 5123.14; Santa Clara County; California,3765,200150,,,14,3,0,2,0.21428571428571427,0.796812749003984,0.25100000000000006
060855064024,Block Group 4; Census Tract 5064.02; Santa Clara County; California,1251,211058,,,6,1,0,2,0.16666666666666666,0.7993605115907274,0.25020000000000003
060855027031,Block Group 1; Census Tract 5027.03; Santa Clara County; California,1249,221118,,,8,1,0,1,0.125,0.800640512409928,0.2498
060855023012,Block Group 2; Census Tract 5023.01; Santa Clara County; California,1249,217986,,,18,1,0,6,0.05555555555555555,0.800640512409928,0.2498
060855078051,Block Group 1; Census Tract 5078.05; Santa Clara County; California,1243,183542,,,6,1,1,1,0.16666666666666666,0.8045052292839904,0.2486
060855045063,Block Group 3; Census Tract 5045.06; Santa Clara County; California,2474,76753,,,14,2,0,3,0.14285714285714285,0.8084074373484236,0.24740000000000004
060855091092,Block Group 2; Census Tract 5091.09; Santa Clara County; California,2413,127750,,,9,2,2,3,0.2222222222222222,0.8288437629506838,0.2413
060855120291,Block Group 1; Census Tract 5120.29; Santa Clara County; California,2409,202109,,,10,2,0,2,0.2,0.8302200083022001,0.2409
060855123112,Block Group 2; Census Tract 5123.11; Santa Clara County; California,2405,89900,,,17,2,2,5,0.11764705882352941,0.8316008316008316,0.2405
060855049032,Block Group 2; Census Tract 5049.03; Santa Clara County; California,2364,250001,,,20,2,0,6,0.1,0.8460236886632826,0.2364
060855031171,Block Group 1; Census Tract 5031.17; Santa Clara County; California,1174,74464,,,17,1,0,1,0.058823529411764705,0.8517887563884157,0.2348
060855111002,Block Group 2; Census Tract 5111; Santa Clara County; California,1167,250001,,,5,1,1,1,0.2,0.856898029134533,0.23340000000000002
060855062024,Block Group 4; Census Tract 5062.02; Santa Clara County; California,2304,245441,,,26,2,0,5,0.07692307692307693,0.8680555555555556,0.2304
060855030022,Block Group 2; Census Tract 5030.02; Santa Clara County; California,2304,172794,,,11,2,0,4,0.18181818181818182,0.8680555555555556,0.2304
060855012002,Block Group 2; Census Tract 5012; Santa Clara County; California,1152,137031,,,1,1,0,0,1.0,0.8680555555555556,0.2304
060855013003,Block Group 3; Census Tract 5013; Santa Clara County; California,1151,250001,,,3,1,0,0,0.3333333333333333,0.8688097306689835,0.23020000000000002
060855090022,Block Group 2; Census Tract 5090.02; Santa Clara County; California,2298,116574,,,5,2,0,1,0.4,0.8703220191470844,0.2298
060855035071,Block Group 1; Census Tract 5035.07; Santa Clara County; California,2290,168716,,,7,2,0,3,0.2857142857142857,0.8733624454148472,0.229
060855005001,Block Group 1; Census Tract 5005; Santa Clara County; California,1141,250001,,,3,1,0,0,0.3333333333333333,0.8764241893076249,0.22820000000000001
060855091081,Block Group 1; Census Tract 5091.08; Santa Clara County; California,1137,200469,,,7,1,0,4,0.14285714285714285,0.8795074758135444,0.22740000000000002
060855037073,Block Group 3; Census Tract 5037.07; Santa Clara County; California,1112,71600,,,6,1,0,4,0.16666666666666666,0.8992805755395683,0.22240000000000004
060855053033,Block Group 3; Census Tract 5053.03; Santa Clara County; California,1108,250001,,,10,1,0,5,0.1,0.9025270758122743,0.22160000000000002
060855120453,Block Group 3; Census Tract 5120.45; Santa Clara County; California,1107,160313,,,4,1,0,3,0.25,0.9033423667570009,0.2214
060855022022,Block Group 2; Census Tract 5022.02; Santa Clara County; California,1107,134896,,,12,1,0,1,0.08333333333333333,0.9033423667570009,0.2214
060855074022,Block Group 2; Census Tract 5074.02; Santa Clara County; California,1100,250001,,,13,1,0,3,0.07692307692307693,0.9090909090909091,0.22000000000000003
060855045073,Block Group 3; Census Tract 5045.07; Santa Clara County; California,1099,170150,,,7,1,0,3,0.14285714285714285,0.9099181073703366,0.2198
060855079032,Block Group 2; Census Tract 5079.03; Santa Clara County; California,2194,250001,,,12,2,0,4,0.16666666666666666,0.9115770282588879,0.2194
060855012003,Block Group 3; Census Tract 5012; Santa Clara County; California,1097,109457,,,1,1,0,0,1.0,0.9115770282588879,0.2194
060855120391,Block Group 1; Census Tract 5120.39; Santa Clara County; California,2181,132582,,,15,2,0,2,0.13333333333333333,0.9170105456212746,0.21810000000000002
060855043072,Block Group 2; Census Tract 5043.07; Santa Clara County; California,3229,161184,,,20,3,1,5,0.15,0.9290802105915144,0.2152666666666667
060855088001,Block Group 1; Census Tract 5088; Santa Clara County; California,2135,164412,,,15,2,0,3,0.13333333333333333,0.936768149882904,0.2135
060855092013,Block Group 3; Census Tract 5092.01; Santa Clara County; California,1066,167938,,,7,1,0,4,0.14285714285714285,0.9380863039399625,0.21320000000000003
060855094033,Block Group 3; Census Tract 5094.03; Santa Clara County; California,1054,250001,,,15,1,2,3,0.06666666666666667,0.9487666034155597,0.21080000000000002
060855033123,Block Group 3; Census Tract 5033.12; Santa Clara County; California,1045,162414,,,1,1,0,0,1.0,0.9569377990430622,0.209
060855023022,Block Group 2; Census Tract 5023.02; Santa Clara County; California,2089,121098,,,8,2,1,1,0.25,0.9573958831977023,0.2089
060855094044,Block Group 4; Census Tract 5094.04; Santa Clara County; California,2079,193601,,,34,2,1,11,0.058823529411764705,0.962000962000962,0.20790000000000003
060855045082,Block Group 2; Census Tract 5045.08; Santa Clara County; California,2078,186083,,,10,2,0,2,0.2,0.9624639076034649,0.20779999999999998
060855071002,Block Group 2; Census Tract 5071; Santa Clara County; California,2037,156023,,,24,2,2,3,0.08333333333333333,0.9818360333824251,0.2037
060855115012,Block Group 2; Census Tract 5115.01; Santa Clara County; California,2033,109853,,,42,2,0,14,0.047619047619047616,0.9837678307919331,0.2033
060855135001,Block Group 1; Census Tract 5135; Santa Clara County; California,1009,102750,,,9,1,1,2,0.1111111111111111,0.9910802775024777,0.20179999999999998
060855033063,Block Group 3; Census Tract 5033.06; Santa Clara County; California,1000,136563,,,4,1,0,0,0.25,1.0,0.2
060855033052,Block Group 2; Census Tract 5033.05; Santa Clara County; California,2999,106996,,,8,3,0,1,0.375,1.0003334444814937,0.19993333333333335
060855064013,Block Group 3; Census Tract 5064.01; Santa Clara County; California,995,113750,,,6,1,0,1,0.16666666666666666,1.0050251256281406,0.19900000000000004
060855052031,Block Group 1; Census Tract 5052.03; Santa Clara County; California,4947,141745,,,42,5,0,14,0.11904761904761904,1.0107135637760258,0.19788000000000003
060855031102,Block Group 2; Census Tract 5031.10; Santa Clara County; California,983,58125,,,4,1,0,0,0.25,1.017293997965412,0.1966
060855044131,Block Group 1; Census Tract 5044.13; Santa Clara County; California,1963,155982,,,12,2,0,4,0.16666666666666666,1.0188487009679064,0.1963
060855043113,Block Group 3; Census Tract 5043.11; Santa Clara County; California,2894,153691,,,19,3,0,3,0.15789473684210525,1.0366275051831375,0.19293333333333335
060855061034,Block Group 4; Census Tract 5061.03; Santa Clara County; California,961,250001,,,8,1,0,0,0.125,1.0405827263267429,0.19220000000000004
060855091063,Block Group 3; Census Tract 5091.06; Santa Clara County; California,1913,144318,,,17,2,0,4,0.11764705882352941,1.0454783063251438,0.1913
060855033382,Block Group 2; Census Tract 5033.38; Santa Clara County; California,1912,250001,,,11,2,0,5,0.18181818181818182,1.0460251046025104,0.19120000000000004
060855033041,Block Group 1; Census Tract 5033.04; Santa Clara County; California,1910,44167,,,35,2,3,6,0.05714285714285714,1.0471204188481675,0.191
060855087081,Block Group 1; Census Tract 5087.08; Santa Clara County; California,6682,250001,,,60,7,1,16,0.11666666666666667,1.047590541753966,0.1909142857142857
060855033061,Block Group 1; Census Tract 5033.06; Santa Clara County; California,950,83300,,,12,1,0,6,0.08333333333333333,1.0526315789473684,0.19000000000000003
060855067033,Block Group 3; Census Tract 5067.03; Santa Clara County; California,948,153542,,,5,1,0,2,0.2,1.0548523206751055,0.1896
060855060001,Block Group 1; Census Tract 5060; Santa Clara County; California,945,194500,,,6,1,0,2,0.16666666666666666,1.0582010582010581,0.18900000000000003
060855098011,Block Group 1; Census Tract 5098.01; Santa Clara County; California,1887,131500,,,26,2,0,7,0.07692307692307693,1.0598834128245893,0.1887
060855089001,Block Group 1; Census Tract 5089; Santa Clara County; California,934,233854,,,11,1,0,4,0.09090909090909091,1.0706638115631693,0.1868
060855035041,Block Group 1; Census Tract 5035.04; Santa Clara County; California,923,205322,,,15,1,0,4,0.06666666666666667,1.0834236186348862,0.18460000000000001
060855126031,Block Group 1; Census Tract 5126.03; Santa Clara County; California,920,129722,,,14,1,0,6,0.07142857142857142,1.0869565217391304,0.18400000000000002
060855044162,Block Group 2; Census Tract 5044.16; Santa Clara County; California,1832,190554,,,13,2,2,3,0.15384615384615385,1.091703056768559,0.1832
060855094041,Block Group 1; Census Tract 5094.04; Santa Clara County; California,1830,237961,,,3,2,0,1,0.6666666666666666,1.092896174863388,0.183
060855001004,Block Group 4; Census Tract 5001; Santa Clara County; California,3646,215893,,,11,4,1,1,0.36363636363636365,1.0970927043335161,0.18230000000000002
060855054022,Block Group 2; Census Tract 5054.02; Santa Clara County; California,1799,120878,,,12,2,0,2,0.16666666666666666,1.1117287381878822,0.1799
060855125103,Block Group 3; Census Tract 5125.10; Santa Clara County; California,1790,97361,,,19,2,1,3,0.10526315789473684,1.1173184357541899,0.17900000000000002
060855070042,Block Group 2; Census Tract 5070.04; Santa Clara County; California,1786,177326,,,14,2,0,2,0.14285714285714285,1.1198208286674132,0.1786
060855014011,Block Group 1; Census Tract 5014.01; Santa Clara County; California,1723,62355,,,10,2,0,2,0.2,1.1607661056297156,0.1723
060855123132,Block Group 2; Census Tract 5123.13; Santa Clara County; California,1721,113214,,,16,2,0,7,0.125,1.1621150493898895,0.17210000000000003
060855120294,Block Group 4; Census Tract 5120.29; Santa Clara County; California,2572,191629,,,12,3,0,1,0.25,1.166407465007776,0.17146666666666668
060855078083,Block Group 3; Census Tract 5078.08; Santa Clara County; California,1706,250001,,,14,2,0,4,0.14285714285714285,1.1723329425556859,0.1706
060855064023,Block Group 3; Census Tract 5064.02; Santa Clara County; California,846,135865,,,3,1,0,1,0.3333333333333333,1.1820330969267139,0.16920000000000002
060855064014,Block Group 4; Census Tract 5064.01; Santa Clara County; California,1691,245750,,,23,2,0,4,0.08695652173913043,1.1827321111768185,0.1691
060855061021,Block Group 1; Census Tract 5061.02; Santa Clara County; California,1689,204500,,,15,2,0,4,0.13333333333333333,1.1841326228537596,0.16890000000000002
060855073021,Block Group 1; Census Tract 5073.02; Santa Clara County; California,1680,250001,,,36,2,0,12,0.05555555555555555,1.1904761904761905,0.168
060855125132,Block Group 2; Census Tract 5125.13; Santa Clara County; California,2484,106683,,,6,3,0,1,0.5,1.2077294685990339,0.1656
060855018003,Block Group 3; Census Tract 5018; Santa Clara County; California,824,187019,,,2,1,0,1,0.5,1.2135922330097086,0.16480000000000003
060855119142,Block Group 2; Census Tract 5119.14; Santa Clara County; California,2468,250001,,,13,3,3,3,0.23076923076923078,1.2155591572123177,0.16453333333333334
060855037031,Block Group 1; Census Tract 5037.03; Santa Clara County; California,1642,99583,,,9,2,1,2,0.2222222222222222,1.218026796589525,0.1642
060855045091,Block Group 1; Census Tract 5045.09; Santa Clara County; California,4921,181165,,,30,6,0,5,0.2,1.219264377159114,0.16403333333333334
060855055003,Block Group 3; Census Tract 5055; Santa Clara County; California,1639,170891,,,15,2,1,4,0.13333333333333333,1.2202562538133008,0.16390000000000002
060855050152,Block Group 2; Census Tract 5050.15; Santa Clara County; California,1633,78906,,,16,2,0,7,0.125,1.224739742804654,0.1633
060855126041,Block Group 1; Census Tract 5126.04; Santa Clara County; California,2445,83929,,,5,3,1,1,0.6,1.2269938650306749,0.163
060855062031,Block Group 1; Census Tract 5062.03; Santa Clara County; California,2410,111136,,,11,3,1,1,0.2727272727272727,1.2448132780082988,0.16066666666666668
060855017003,Block Group 3; Census Tract 5017; Santa Clara County; California,1603,73125,,,11,2,0,5,0.18181818181818182,1.2476606363069245,0.1603
060855045074,Block Group 4; Census Tract 5045.07; Santa Clara County; California,1597,170865,,,31,2,1,6,0.06451612903225806,1.2523481527864746,0.1597
060855044142,Block Group 2; Census Tract 5044.14; Santa Clara County; California,1593,136250,,,15,2,0,1,0.13333333333333333,1.2554927809165097,0.1593
060855124011,Block Group 1; Census Tract 5124.01; Santa Clara County; California,1591,229291,,,7,2,0,2,0.2857142857142857,1.2570710245128849,0.15910000000000002
060855120053,Block Group 3; Census Tract 5120.05; Santa Clara County; California,793,164688,,,5,1,0,0,0.2,1.2610340479192939,0.1586
060855084044,Block Group 4; Census Tract 5084.04; Santa Clara County; California,1578,174188,,,16,2,0,4,0.125,1.267427122940431,0.1578
060855037111,Block Group 1; Census Tract 5037.11; Santa Clara County; California,789,79886,,,2,1,0,1,0.5,1.267427122940431,0.1578
060855077011,Block Group 1; Census Tract 5077.01; Santa Clara County; California,788,226518,,,4,1,0,1,0.25,1.2690355329949239,0.15760000000000002
060855084016,Block Group 6; Census Tract 5084.01; Santa Clara County; California,1571,197014,,,16,2,0,2,0.125,1.273074474856779,0.15710000000000002
060855065021,Block Group 1; Census Tract 5065.02; Santa Clara County; California,1568,143175,,,13,2,1,4,0.15384615384615385,1.2755102040816326,0.15680000000000002
060855018001,Block Group 1; Census Tract 5018; Santa Clara County; California,783,-666666666,,,4,1,0,0,0.25,1.277139208173691,0.1566
060855065052,Block Group 2; Census Tract 5065.05; Santa Clara County; California,2342,141563,,,8,3,0,2,0.375,1.2809564474807857,0.15613333333333335
060855085072,Block Group 2; Census Tract 5085.07; Santa Clara County; California,1559,152109,,,9,2,1,2,0.2222222222222222,1.2828736369467608,0.1559
060855068011,Block Group 1; Census Tract 5068.01; Santa Clara County; California,2331,202632,,,17,3,1,6,0.17647058823529413,1.287001287001287,0.1554
060855120241,Block Group 1; Census Tract 5120.24; Santa Clara County; California,1547,145363,,,32,2,0,6,0.0625,1.292824822236587,0.1547
060855037121,Block Group 1; Census Tract 5037.12; Santa Clara County; California,772,76579,,,6,1,0,1,0.16666666666666666,1.2953367875647668,0.1544
060855036011,Block Group 1; Census Tract 5036.01; Santa Clara County; California,1538,120650,,,12,2,0,4,0.16666666666666666,1.3003901170351104,0.15380000000000002
060855011012,Block Group 2; Census Tract 5011.01; Santa Clara County; California,2298,106378,,,6,3,0,0,0.5,1.3054830287206267,0.1532
060855120191,Block Group 1; Census Tract 5120.19; Santa Clara County; California,764,123750,,,5,1,0,1,0.2,1.3089005235602094,0.15280000000000002
060855043171,Block Group 1; Census Tract 5043.17; Santa Clara County; California,2281,194625,,,21,3,1,6,0.14285714285714285,1.31521262604121,0.15206666666666668
060855120293,Block Group 3; Census Tract 5120.29; Santa Clara County; California,760,127321,,,11,1,0,4,0.09090909090909091,1.3157894736842106,0.152
060855079051,Block Group 1; Census Tract 5079.05; Santa Clara County; California,1507,86604,,,16,2,1,3,0.125,1.3271400132714002,0.1507
060855119051,Block Group 1; Census Tract 5119.05; Santa Clara County; California,1504,250001,,,14,2,0,4,0.14285714285714285,1.3297872340425532,0.1504
060855062032,Block Group 2; Census Tract 5062.03; Santa Clara County; California,2256,140714,,,17,3,0,4,0.17647058823529413,1.3297872340425532,0.1504
060855033251,Block Group 1; Census Tract 5033.25; Santa Clara County; California,2250,145302,,,10,3,2,1,0.3,1.3333333333333333,0.15000000000000002
060855120521,Block Group 1; Census Tract 5120.52; Santa Clara County; California,750,133969,,,8,1,0,3,0.125,1.3333333333333333,0.15000000000000002
060855033212,Block Group 2; Census Tract 5033.21; Santa Clara County; California,2221,183990,,,13,3,0,2,0.23076923076923078,1.3507429085997298,0.14806666666666668
060855029072,Block Group 2; Census Tract 5029.07; Santa Clara County; California,2204,226875,,,12,3,2,5,0.25,1.3611615245009074,0.14693333333333333
060855126022,Block Group 2; Census Tract 5126.02; Santa Clara County; California,1457,182614,,,3,2,0,0,0.6666666666666666,1.3726835964310227,0.14570000000000002
060855029082,Block Group 2; Census Tract 5029.08; Santa Clara County; California,2175,177750,,,18,3,2,7,0.16666666666666666,1.3793103448275863,0.145
060855069001,Block Group 1; Census Tract 5069; Santa Clara County; California,1442,211838,,,5,2,1,1,0.4,1.3869625520110958,0.1442
060855051001,Block Group 1; Census Tract 5051; Santa Clara County; California,1438,58472,,,20,2,1,8,0.1,1.3908205841446453,0.1438
060855066041,Block Group 1; Census Tract 5066.04; Santa Clara County; California,715,176359,,,8,1,0,0,0.125,1.3986013986013985,0.14300000000000002
060855031172,Block Group 2; Census Tract 5031.17; Santa Clara County; California,1428,92000,,,14,2,3,2,0.14285714285714285,1.4005602240896358,0.1428
060855070041,Block Group 1; Census Tract 5070.04; Santa Clara County; California,1425,180500,,,76,2,0,17,0.02631578947368421,1.4035087719298245,0.14250000000000002
060855032173,Block Group 3; Census Tract 5032.17; Santa Clara County; California,1421,81071,,,4,2,1,1,0.5,1.4074595355383532,0.1421
060855016022,Block Group 2; Census Tract 5016.02; Santa Clara County; California,705,82875,,,2,1,0,0,0.5,1.4184397163120568,0.141
060855048061,Block Group 1; Census Tract 5048.06; Santa Clara County; California,1386,111563,,,9,2,0,1,0.2222222222222222,1.443001443001443,0.1386
060855094013,Block Group 3; Census Tract 5094.01; Santa Clara County; California,2076,159750,,,14,3,0,2,0.21428571428571427,1.4450867052023122,0.1384
060855116091,Block Group 1; Census Tract 5116.09; Santa Clara County; California,3441,148365,,,87,5,0,29,0.05747126436781609,1.4530659691950014,0.13764
060855093022,Block Group 2; Census Tract 5093.02; Santa Clara County; California,2062,136827,,,9,3,0,3,0.3333333333333333,1.454898157129001,0.13746666666666668
060855081011,Block Group 1; Census Tract 5081.01; Santa Clara County; California,2021,250001,,,11,3,0,2,0.2727272727272727,1.4844136566056407,0.13473333333333334
060855065033,Block Group 3; Census Tract 5065.03; Santa Clara County; California,2648,119024,,,16,4,0,4,0.25,1.5105740181268883,0.1324
060855036012,Block Group 2; Census Tract 5036.01; Santa Clara County; California,1986,90227,,,11,3,1,2,0.2727272727272727,1.5105740181268883,0.1324
060855066062,Block Group 2; Census Tract 5066.06; Santa Clara County; California,2641,134079,,,12,4,0,2,0.3333333333333333,1.5145778114350625,0.13205
060855044161,Block Group 1; Census Tract 5044.16; Santa Clara County; California,1959,208750,,,26,3,1,6,0.11538461538461539,1.5313935681470139,0.1306
060855102003,Block Group 3; Census Tract 5102; Santa Clara County; California,1957,250001,,,10,3,0,3,0.3,1.5329586101175268,0.13046666666666668
060855082052,Block Group 2; Census Tract 5082.05; Santa Clara County; California,3239,221641,,,14,5,1,2,0.35714285714285715,1.5436863229391788,0.12955999999999998
060855038022,Block Group 2; Census Tract 5038.02; Santa Clara County; California,1936,113795,,,6,3,0,0,0.5,1.5495867768595042,0.12906666666666666
060855041022,Block Group 2; Census Tract 5041.02; Santa Clara County; California,1931,157986,,,14,3,1,1,0.21428571428571427,1.5535991714137753,0.12873333333333334
060855022023,Block Group 3; Census Tract 5022.02; Santa Clara County; California,643,87206,,,7,1,0,2,0.14285714285714285,1.5552099533437014,0.12860000000000002
060855096002,Block Group 2; Census Tract 5096; Santa Clara County; California,1284,146037,,,51,2,0,12,0.0392156862745098,1.557632398753894,0.12840000000000001
060855104001,Block Group 1; Census Tract 5104; Santa Clara County; California,1925,250001,,,15,3,0,6,0.2,1.5584415584415585,0.12833333333333333
060855063013,Block Group 3; Census Tract 5063.01; Santa Clara County; California,1275,145477,,,17,2,1,3,0.11764705882352941,1.5686274509803921,0.1275
060855033044,Block Group 4; Census Tract 5033.04; Santa Clara County; California,637,75601,,,30,1,1,6,0.03333333333333333,1.5698587127158556,0.1274
060855019011,Block Group 1; Census Tract 5019.01; Santa Clara County; California,3126,147727,,,16,5,0,6,0.3125,1.599488163787588,0.12504
060855016021,Block Group 1; Census Tract 5016.02; Santa Clara County; California,612,-666666666,,,2,1,0,0,0.5,1.6339869281045751,0.12240000000000001
060855065022,Block Group 2; Census Tract 5065.02; Santa Clara County; California,604,129167,,,27,1,0,6,0.037037037037037035,1.6556291390728477,0.1208
060855001001,Block Group 1; Census Tract 5001; Santa Clara County; California,1809,131857,,,17,3,1,4,0.17647058823529413,1.658374792703151,0.1206
060855059012,Block Group 2; Census Tract 5059.01; Santa Clara County; California,1796,179773,,,13,3,0,2,0.23076923076923078,1.670378619153675,0.11973333333333334
060855008002,Block Group 2; Census Tract 5008; Santa Clara County; California,1773,185185,,,56,3,0,17,0.05357142857142857,1.6920473773265652,0.1182
060855041012,Block Group 2; Census Tract 5041.01; Santa Clara County; California,1170,106406,,,5,2,1,1,0.4,1.7094017094017093,0.11700000000000002
060855045102,Block Group 2; Census Tract 5045.10; Santa Clara County; California,2333,173516,,,34,4,1,6,0.11764705882352941,1.7145306472353192,0.11665000000000002
060855120055,Block Group 5; Census Tract 5120.05; Santa Clara County; California,1744,197636,,,6,3,0,2,0.5,1.7201834862385321,0.11626666666666668
060855085102,Block Group 2; Census Tract 5085.10; Santa Clara County; California,2906,180192,,,24,5,1,2,0.20833333333333334,1.7205781142463867,0.11624000000000001
060855015023,Block Group 3; Census Tract 5015.02; Santa Clara County; California,1740,225313,,,5,3,1,0,0.6,1.7241379310344827,0.11600000000000002
060855111001,Block Group 1; Census Tract 5111; Santa Clara County; California,1735,237955,,,4,3,0,0,0.75,1.7291066282420748,0.11566666666666668
060855119132,Block Group 2; Census Tract 5119.13; Santa Clara County; California,1729,250001,,,9,3,0,3,0.3333333333333333,1.735106998264893,0.11526666666666668
060855026033,Block Group 3; Census Tract 5026.03; Santa Clara County; California,1143,250001,,,12,2,0,4,0.16666666666666666,1.7497812773403325,0.11430000000000001
060855123111,Block Group 1; Census Tract 5123.11; Santa Clara County; California,1714,232391,,,14,3,0,1,0.21428571428571427,1.750291715285881,0.11426666666666668
060855081022,Block Group 2; Census Tract 5081.02; Santa Clara County; California,1138,214135,,,46,2,0,8,0.043478260869565216,1.757469244288225,0.11380000000000001
060855005003,Block Group 3; Census Tract 5005; Santa Clara County; California,568,111292,,,8,1,0,2,0.125,1.7605633802816902,0.11359999999999999
060855033252,Block Group 2; Census Tract 5033.25; Santa Clara County; California,2228,181346,,,14,4,1,3,0.2857142857142857,1.7953321364452424,0.11140000000000001
060855037032,Block Group 2; Census Tract 5037.03; Santa Clara County; California,2216,109444,,,12,4,1,4,0.3333333333333333,1.8050541516245486,0.11080000000000001
060855094042,Block Group 2; Census Tract 5094.04; Santa Clara County; California,1107,250001,,,2,2,0,0,1.0,1.8066847335140017,0.1107
060855002003,Block Group 3; Census Tract 5002; Santa Clara County; California,1107,101827,,,6,2,0,1,0.3333333333333333,1.8066847335140017,0.1107
060855120323,Block Group 3; Census Tract 5120.32; Santa Clara County; California,1646,213702,,,18,3,1,3,0.16666666666666666,1.8226002430133657,0.10973333333333335
060855082051,Block Group 1; Census Tract 5082.05; Santa Clara County; California,1095,198125,,,16,2,0,3,0.125,1.82648401826484,0.1095
060855011011,Block Group 1; Census Tract 5011.01; Santa Clara County; California,1631,80132,,,23,3,1,8,0.13043478260869565,1.8393623543838136,0.10873333333333333
060855005002,Block Group 2; Census Tract 5005; Santa Clara County; California,1629,135639,,,10,3,0,3,0.3,1.8416206261510129,0.10860000000000002
060855085032,Block Group 2; Census Tract 5085.03; Santa Clara County; California,1627,185341,,,11,3,0,3,0.2727272727272727,1.8438844499078058,0.10846666666666667
060855123071,Block Group 1; Census Tract 5123.07; Santa Clara County; California,1616,166520,,,24,3,0,5,0.125,1.8564356435643565,0.10773333333333333
060855031211,Block Group 1; Census Tract 5031.21; Santa Clara County; California,1065,65972,,,25,2,0,2,0.08,1.8779342723004695,0.1065
060855123102,Block Group 2; Census Tract 5123.10; Santa Clara County; California,2060,117031,,,25,4,0,11,0.16,1.941747572815534,0.10300000000000001
060855089003,Block Group 3; Census Tract 5089; Santa Clara County; California,1021,159028,,,9,2,2,0,0.2222222222222222,1.9588638589618022,0.1021
060855096003,Block Group 3; Census Tract 5096; Santa Clara County; California,1531,200435,,,37,3,0,8,0.08108108108108109,1.9595035924232527,0.10206666666666667
060855041023,Block Group 3; Census Tract 5041.02; Santa Clara County; California,1017,77283,,,3,2,0,1,0.6666666666666666,1.966568338249754,0.10170000000000001
060855043222,Block Group 2; Census Tract 5043.22; Santa Clara County; California,2030,197083,,,20,4,0,3,0.2,1.9704433497536946,0.10149999999999999
060855037081,Block Group 1; Census Tract 5037.08; Santa Clara County; California,2530,103446,,,25,5,0,4,0.2,1.976284584980237,0.10120000000000001
060855003001,Block Group 1; Census Tract 5003; Santa Clara County; California,2518,178750,,,84,5,0,18,0.05952380952380952,1.9857029388403495,0.10071999999999999
060855120522,Block Group 2; Census Tract 5120.52; Santa Clara County; California,2487,127772,,,23,5,0,6,0.21739130434782608,2.0104543626859672,0.09948
060855033303,Block Group 3; Census Tract 5033.30; Santa Clara County; California,1480,250001,,,7,3,0,2,0.42857142857142855,2.027027027027027,0.09866666666666667
060855126033,Block Group 3; Census Tract 5126.03; Santa Clara County; California,3449,87308,,,38,7,3,12,0.18421052631578946,2.0295737895042043,0.09854285714285714
060855010002,Block Group 2; Census Tract 5010; Santa Clara County; California,985,81087,,,4,2,0,1,0.5,2.030456852791878,0.09850000000000002
060855056001,Block Group 1; Census Tract 5056; Santa Clara County; California,1472,102474,,,20,3,3,2,0.15,2.0380434782608696,0.09813333333333334
060855010003,Block Group 3; Census Tract 5010; Santa Clara County; California,977,33410,,,15,2,1,5,0.13333333333333333,2.0470829068577276,0.09770000000000001
060855075003,Block Group 3; Census Tract 5075; Santa Clara County; California,976,250001,,,8,2,0,1,0.25,2.0491803278688523,0.09760000000000002
060855113013,Block Group 3; Census Tract 5113.01; Santa Clara County; California,965,144000,,,6,2,0,1,0.3333333333333333,2.0725388601036268,0.09650000000000002
060855043231,Block Group 1; Census Tract 5043.23; Santa Clara County; California,1447,161620,,,8,3,1,2,0.375,2.073255010366275,0.09646666666666667
060855115013,Block Group 3; Census Tract 5115.01; Santa Clara County; California,1904,217303,,,9,4,0,0,0.4444444444444444,2.100840336134454,0.0952
060855027011,Block Group 1; Census Tract 5027.01; Santa Clara County; California,1427,132895,,,11,3,0,1,0.2727272727272727,2.102312543798178,0.09513333333333335
